DT,T,RH,AH,PT08.S1(CO)
2004-03-29 16:00:00,18.0,27.1,0.5522,1012.0
2004-03-29 17:00:00,17.0,28.9,0.5558,1058.0
2004-03-29 18:00:00,16.1,31.3,0.568,1173.0
2004-03-29 19:00:00,14.5,35.4,0.5839,1127.0
2004-03-29 20:00:00,13.2,37.9,0.5733,1020.0
2004-03-29 21:00:00,13.1,34.4,0.517,949.0
2004-03-29 22:00:00,13.5,28.5,0.4405,930.0
2004-03-29 23:00:00,12.4,31.9,0.4583,900.0
2004-03-30 00:00:00,13.1,26.8,0.4023,899.0
2004-03-30 01:00:00,11.6,33.6,0.4595,866.0
2004-03-30 02:00:00,10.5,42.9,0.5442,900.0
2004-03-30 03:00:00,11.7,38.7,0.5298,949.0
2004-03-30 04:00:00,12.2,37.2,0.5277,897.0
2004-03-30 05:00:00,12.9,33.9,0.5037,956.0
2004-03-30 06:00:00,11.3,40.3,0.5376,1054.0
2004-03-30 07:00:00,11.9,38.4,0.5341,1343.0
2004-03-30 08:00:00,13.3,35.6,0.5416,1584.0
2004-03-30 09:00:00,16.3,28.8,0.5305,1556.0
2004-03-30 10:00:00,17.9,28.2,0.5741,1565.0
2004-03-30 11:00:00,18.3,26.6,0.5529,1429.0
2004-03-30 12:00:00,20.8,22.5,0.5463,1419.0
2004-03-30 13:00:00,22.4,20.0,0.5352,1373.0
2004-03-30 14:00:00,20.9,21.7,0.5295,1185.0
2004-03-30 15:00:00,19.1,26.5,0.579,1122.0
2004-03-30 16:00:00,18.1,30.6,0.6295,1085.0
2004-03-30 17:00:00,17.3,34.7,0.6788,1249.0
2004-03-30 18:00:00,15.8,40.4,0.7228,1236.0
2004-03-30 19:00:00,15.9,42.0,0.7541,1334.0
2004-03-30 20:00:00,15.9,43.5,0.779,1264.0
2004-03-30 21:00:00,15.0,46.1,0.7833,1073.0
2004-03-30 22:00:00,15.1,44.6,0.7574,1053.0
2004-03-30 23:00:00,14.9,43.5,0.7302,1098.0
2004-03-31 00:00:00,14.8,41.0,0.685,1029.0
2004-03-31 01:00:00,14.8,40.8,0.6814,973.0
2004-03-31 02:00:00,14.8,40.8,0.6834,972.0
2004-03-31 03:00:00,14.2,36.1,0.5823,832.0
2004-03-31 04:00:00,14.5,36.1,0.5928,851.0
2004-03-31 05:00:00,14.6,36.0,0.5947,909.0
2004-03-31 06:00:00,14.4,38.5,0.6291,1038.0
2004-03-31 07:00:00,13.8,58.2,0.9129,1636.0
2004-03-31 08:00:00,13.2,61.1,0.9256,1580.0
2004-03-31 09:00:00,10.4,74.4,0.9384,1262.0
2004-03-31 10:00:00,11.5,71.0,0.9582,1197.0
2004-03-31 11:00:00,12.2,70.0,0.9924,1277.0
2004-03-31 12:00:00,12.3,73.3,1.0442,1430.0
2004-03-31 13:00:00,11.3,78.1,1.0411,1242.0
2004-03-31 14:00:00,13.6,69.2,1.0746,1349.0
2004-03-31 15:00:00,14.9,59.3,0.9974,1390.0
2004-03-31 16:00:00,15.7,50.9,0.8997,1224.0
2004-03-31 17:00:00,15.2,52.9,0.9087,1253.0
2004-03-31 18:00:00,15.5,50.8,0.8881,1312.0
2004-03-31 19:00:00,14.3,52.9,0.8581,1254.0
2004-03-31 20:00:00,13.2,56.0,0.8446,1198.0
2004-03-31 21:00:00,12.6,57.0,0.8315,1060.0
2004-03-31 22:00:00,12.3,57.8,0.8224,1050.0
2004-03-31 23:00:00,12.0,58.4,0.8164,1029.0
2004-04-01 00:00:00,12.0,61.6,0.8593,1143.0
2004-04-01 01:00:00,11.5,63.9,0.8652,1044.0
2004-04-01 02:00:00,10.7,67.2,0.863,1034.0
2004-04-01 03:00:00,9.0,73.1,0.8394,956.0
2004-04-01 04:00:00,10.2,66.6,0.8299,909.0
2004-04-01 05:00:00,11.0,63.7,0.8325,996.0
2004-04-01 06:00:00,9.6,68.8,0.8243,1154.0
2004-04-01 07:00:00,9.5,69.6,0.8273,1510.0
2004-04-01 08:00:00,11.9,60.9,0.8455,1722.0
2004-04-01 09:00:00,16.2,48.6,0.8892,1512.0
2004-04-01 10:00:00,19.2,39.6,0.8693,1258.0
2004-04-01 11:00:00,19.7,38.4,0.8743,1094.0
2004-04-01 12:00:00,20.6,36.7,0.8797,1129.0
2004-04-01 13:00:00,21.8,33.9,0.8771,1125.0
2004-04-01 17:00:00,23.6,27.5,0.7913,1308.0
2004-04-01 18:00:00,22.8,32.1,0.8814,1529.0
2004-04-01 19:00:00,20.8,36.7,0.8878,1592.0
2004-04-01 20:00:00,18.3,40.9,0.8493,1536.0
2004-04-01 21:00:00,16.8,44.0,0.8341,1192.0
2004-04-01 22:00:00,15.8,48.0,0.8569,1186.0
2004-04-01 23:00:00,14.9,52.0,0.8757,1203.0
2004-04-02 00:00:00,14.1,54.4,0.8701,1139.0
2004-04-02 01:00:00,13.3,58.8,0.8922,1072.0
2004-04-02 02:00:00,13.3,60.9,0.9229,954.0
2004-04-02 03:00:00,11.8,64.3,0.8869,951.0
2004-04-02 04:00:00,11.2,65.9,0.8775,926.0
2004-04-02 05:00:00,11.3,72.9,0.9738,968.0
2004-04-02 06:00:00,11.4,71.8,0.9671,1067.0
2004-04-02 07:00:00,11.9,73.7,1.0254,1386.0
2004-04-02 08:00:00,12.6,70.2,1.0221,1474.0
2004-04-02 09:00:00,13.6,65.3,1.0136,1569.0
2004-04-02 10:00:00,16.9,52.3,1.0013,1375.0
2004-04-02 11:00:00,19.4,44.1,0.9855,1328.0
2004-04-02 12:00:00,22.9,33.8,0.9322,1341.0
2004-04-02 13:00:00,23.6,31.3,0.9001,1297.0
2004-04-02 14:00:00,24.7,30.5,0.9371,1303.0
2004-04-02 15:00:00,26.1,27.3,0.9101,1281.0
2004-04-02 16:00:00,27.6,22.8,0.8288,1248.0
2004-04-02 17:00:00,26.9,22.3,0.7792,1382.0
2004-04-02 18:00:00,24.3,30.1,0.9012,1491.0
2004-04-02 19:00:00,21.2,40.1,0.9978,1620.0
2004-04-02 20:00:00,19.4,42.5,0.9483,1693.0
2004-04-02 21:00:00,18.5,43.0,0.9074,1374.0
2004-04-02 22:00:00,17.8,47.0,0.9467,1287.0
2004-04-02 23:00:00,16.8,53.2,1.01,1408.0
2004-04-03 00:00:00,17.1,51.8,0.999,1254.0
2004-04-03 01:00:00,16.2,54.2,0.9933,1141.0
2004-04-03 02:00:00,15.1,58.2,0.9886,1141.0
2004-04-03 03:00:00,15.1,57.6,0.9796,1042.0
2004-04-03 04:00:00,14.5,58.0,0.9488,986.0
2004-04-03 05:00:00,13.7,61.6,0.9631,1005.0
2004-04-03 06:00:00,13.9,59.6,0.9408,1041.0
2004-04-03 07:00:00,13.3,61.7,0.9399,1272.0
2004-04-03 08:00:00,15.1,55.8,0.9486,1436.0
2004-04-03 09:00:00,17.0,50.5,0.9684,1472.0
2004-04-03 10:00:00,19.7,43.3,0.9837,1418.0
2004-04-03 11:00:00,20.7,41.7,1.0092,1410.0
2004-04-03 12:00:00,23.3,35.8,1.0098,1438.0
2004-04-03 13:00:00,23.8,30.5,0.8897,1278.0
2004-04-03 14:00:00,24.8,27.0,0.8325,1257.0
2004-04-03 15:00:00,25.0,27.5,0.8575,1331.0
2004-04-03 16:00:00,25.8,26.5,0.8675,1361.0
2004-04-03 17:00:00,25.1,27.1,0.8496,1398.0
2004-04-03 18:00:00,23.7,28.6,0.8273,1483.0
2004-04-03 19:00:00,22.1,36.8,0.9681,1697.0
2004-04-03 20:00:00,19.9,47.5,1.0912,1459.0
2004-04-03 21:00:00,18.7,50.4,1.0772,1268.0
2004-04-03 22:00:00,18.1,51.3,1.0587,1469.0
2004-04-03 23:00:00,17.5,53.8,1.0648,1316.0
2004-04-04 00:00:00,16.7,56.5,1.0634,1224.0
2004-04-04 01:00:00,15.9,59.2,1.0635,1215.0
2004-04-04 02:00:00,15.2,62.4,1.0726,1115.0
2004-04-04 03:00:00,14.7,65.0,1.0766,1124.0
2004-04-04 04:00:00,14.3,65.3,1.0594,1028.0
2004-04-04 05:00:00,13.7,66.5,1.0393,1010.0
2004-04-04 06:00:00,12.9,69.1,1.0264,1074.0
2004-04-04 07:00:00,13.7,64.8,1.0135,1034.0
2004-04-04 08:00:00,15.3,59.0,1.0181,1130.0
2004-04-04 09:00:00,18.1,49.8,1.0272,1275.0
2004-04-04 10:00:00,21.5,40.7,1.0301,1324.0
2004-04-04 11:00:00,23.3,37.1,1.0457,1268.0
2004-04-04 12:00:00,25.1,33.8,1.0594,1272.0
2004-04-04 13:00:00,25.6,32.1,1.0393,1160.0
2004-04-04 14:00:00,25.8,31.1,1.0143,1136.0
2004-04-04 15:00:00,26.1,30.8,1.0253,1296.0
2004-04-04 16:00:00,24.4,36.0,1.085,1345.0
2004-04-04 17:00:00,23.0,36.2,1.0053,1296.0
2004-04-04 18:00:00,22.1,39.3,1.0336,1258.0
2004-04-04 19:00:00,19.8,44.6,1.0208,1420.0
2004-04-04 20:00:00,18.5,48.9,1.0323,1366.0
2004-04-04 21:00:00,16.6,56.1,1.0481,1113.0
2004-04-04 22:00:00,15.8,58.8,1.0464,1196.0
2004-04-04 23:00:00,15.3,60.8,1.0501,1188.0
2004-04-05 00:00:00,14.7,64.4,1.0717,1102.0
2004-04-05 01:00:00,14.8,63.3,1.0584,969.0
2004-04-05 02:00:00,15.0,61.5,1.0418,983.0
2004-04-05 03:00:00,15.5,56.9,0.9961,876.0
2004-04-05 04:00:00,16.0,54.0,0.9742,884.0
2004-04-05 05:00:00,13.5,63.9,0.9809,1024.0
2004-04-05 06:00:00,12.9,65.3,0.9688,1126.0
2004-04-05 07:00:00,13.4,62.5,0.9582,1415.0
2004-04-05 08:00:00,14.5,58.8,0.963,1631.0
2004-04-05 09:00:00,15.3,56.7,0.9773,1499.0
2004-04-05 10:00:00,15.6,57.4,1.0075,1461.0
2004-04-05 11:00:00,16.6,55.2,1.0382,1430.0
2004-04-05 12:00:00,17.0,54.3,1.0434,1498.0
2004-04-05 13:00:00,18.0,51.5,1.0552,1454.0
2004-04-05 14:00:00,19.5,47.5,1.0653,1402.0
2004-04-05 15:00:00,21.6,41.7,1.0606,1327.0
2004-04-05 16:00:00,22.2,38.3,1.0106,1273.0
2004-04-05 17:00:00,20.3,42.8,1.0053,1457.0
2004-04-05 18:00:00,19.7,45.4,1.0312,1543.0
2004-04-05 19:00:00,18.8,47.5,1.0199,1499.0
2004-04-05 20:00:00,17.9,49.4,1.0064,1378.0
2004-04-05 21:00:00,17.5,50.9,1.009,1243.0
2004-04-05 22:00:00,17.4,51.8,1.023,1196.0
2004-04-05 23:00:00,17.0,53.9,1.0363,1137.0
2004-04-06 00:00:00,16.6,55.4,1.0408,1015.0
2004-04-06 01:00:00,15.9,57.0,1.0224,978.0
2004-04-06 02:00:00,15.0,59.2,1.0059,933.0
2004-04-06 03:00:00,14.5,61.4,1.0041,927.0
2004-04-06 04:00:00,14.1,61.6,0.9883,908.0
2004-04-06 05:00:00,14.6,58.8,0.9711,980.0
2004-04-06 06:00:00,14.4,58.9,0.9594,1236.0
2004-04-06 07:00:00,15.3,55.2,0.9538,1664.0
2004-04-06 08:00:00,16.2,52.5,0.9576,1757.0
2004-04-06 09:00:00,18.4,46.3,0.9734,1524.0
2004-04-06 10:00:00,19.6,41.8,0.9407,1329.0
2004-04-06 11:00:00,20.2,40.1,0.937,1167.0
2004-04-06 12:00:00,20.9,36.6,0.8939,1369.0
2004-04-06 13:00:00,20.4,34.7,0.8229,1284.0
2004-04-06 14:00:00,19.3,35.4,0.7813,1221.0
2004-04-06 15:00:00,18.6,36.9,0.7829,1096.0
2004-04-06 16:00:00,18.8,36.8,0.7883,1143.0
2004-04-06 17:00:00,17.5,40.6,0.8068,1251.0
2004-04-06 18:00:00,16.8,44.3,0.8428,1268.0
2004-04-06 19:00:00,16.3,47.7,0.8746,1314.0
2004-04-06 20:00:00,15.6,50.7,0.8947,1315.0
2004-04-06 21:00:00,15.7,49.4,0.8768,1095.0
2004-04-06 22:00:00,15.8,48.6,0.8653,1027.0
2004-04-06 23:00:00,15.7,47.0,0.8325,1012.0
2004-04-07 00:00:00,15.7,45.9,0.8121,948.0
2004-04-07 01:00:00,15.6,44.9,0.792,889.0
2004-04-07 02:00:00,15.6,44.4,0.7827,830.0
2004-04-07 03:00:00,16.1,42.4,0.7718,801.0
2004-04-07 04:00:00,15.7,45.4,0.8063,804.0
2004-04-07 05:00:00,15.3,50.1,0.8617,824.0
2004-04-07 06:00:00,14.2,58.6,0.9443,1000.0
2004-04-07 07:00:00,14.3,58.2,0.9431,1307.0
2004-04-07 08:00:00,15.0,52.0,0.8817,1286.0
2004-04-07 09:00:00,13.6,61.4,0.9519,1150.0
2004-04-07 10:00:00,16.1,53.1,0.9675,1087.0
2004-04-07 11:00:00,16.6,44.3,0.8294,1016.0
2004-04-07 12:00:00,17.4,40.3,0.7922,1029.0
2004-04-07 13:00:00,18.1,42.2,0.8679,1109.0
2004-04-07 14:00:00,14.4,51.8,0.8433,997.0
2004-04-07 15:00:00,10.9,76.4,0.9953,1177.0
2004-04-07 16:00:00,16.4,47.7,0.8819,1045.0
2004-04-07 17:00:00,18.0,37.1,0.7598,1171.0
2004-04-07 18:00:00,14.7,48.7,0.8089,1221.0
2004-04-07 19:00:00,11.3,71.3,0.9514,1262.0
2004-04-07 20:00:00,10.0,74.0,0.9087,1207.0
2004-04-07 21:00:00,9.8,71.8,0.8702,956.0
2004-04-07 22:00:00,9.3,75.2,0.8796,1020.0
2004-04-07 23:00:00,9.6,76.0,0.9088,1107.0
2004-04-08 00:00:00,9.3,75.0,0.8799,1020.0
2004-04-08 01:00:00,9.0,76.7,0.8825,1051.0
2004-04-08 02:00:00,8.2,79.6,0.8672,965.0
2004-04-08 03:00:00,7.6,80.6,0.8437,890.0
2004-04-08 04:00:00,8.3,75.6,0.8302,823.0
2004-04-08 05:00:00,8.1,72.1,0.7798,869.0
2004-04-08 06:00:00,8.1,70.4,0.7609,939.0
2004-04-08 07:00:00,8.1,70.5,0.7627,1274.0
2004-04-08 08:00:00,9.9,64.3,0.7859,1512.0
2004-04-08 09:00:00,13.0,54.2,0.809,1435.0
2004-04-08 10:00:00,16.5,42.6,0.7912,1207.0
2004-04-08 11:00:00,19.3,34.2,0.7566,1223.0
2004-04-08 12:00:00,21.5,27.4,0.6941,1121.0
2004-04-08 13:00:00,20.4,26.7,0.6323,1176.0
2004-04-08 14:00:00,20.6,22.6,0.5432,1144.0
2004-04-08 15:00:00,20.6,24.8,0.5931,1136.0
2004-04-08 16:00:00,21.0,25.4,0.6264,1085.0
2004-04-08 17:00:00,21.5,24.5,0.6203,1297.0
2004-04-08 18:00:00,19.3,28.6,0.6357,1408.0
2004-04-08 19:00:00,18.0,32.9,0.6737,1618.0
2004-04-08 20:00:00,15.8,39.8,0.7096,1319.0
2004-04-08 21:00:00,15.3,41.5,0.7194,1045.0
2004-04-08 22:00:00,14.1,46.0,0.7363,1058.0
2004-04-09 23:00:00,12.0,67.9,0.9523,1176.0
2004-04-10 00:00:00,12.0,66.9,0.9336,1047.0
2004-04-10 01:00:00,11.5,70.1,0.9503,1116.0
2004-04-10 02:00:00,11.4,69.8,0.939,1074.0
2004-04-10 03:00:00,11.1,69.3,0.9128,922.0
2004-04-10 04:00:00,10.8,70.3,0.9092,898.0
2004-04-10 05:00:00,10.2,73.4,0.9129,970.0
2004-04-10 06:00:00,10.8,70.5,0.9142,1073.0
2004-04-10 07:00:00,11.0,71.0,0.9279,1081.0
2004-04-10 08:00:00,12.4,64.0,0.9206,1159.0
2004-04-10 09:00:00,15.0,53.1,0.8993,1112.0
2004-04-10 10:00:00,16.6,44.4,0.8313,1112.0
2004-04-10 11:00:00,18.0,38.4,0.7862,1063.0
2004-04-10 12:00:00,20.6,30.0,0.7213,1032.0
2004-04-10 13:00:00,19.9,26.7,0.6137,936.0
2004-04-10 14:00:00,19.8,23.1,0.5283,883.0
2004-04-10 15:00:00,21.4,22.7,0.5722,942.0
2004-04-10 16:00:00,22.1,21.3,0.5605,943.0
2004-04-10 17:00:00,21.1,24.5,0.604,1007.0
2004-04-10 18:00:00,18.3,31.6,0.6562,1037.0
2004-04-10 19:00:00,16.1,35.0,0.6372,1127.0
2004-04-10 20:00:00,14.8,41.5,0.6929,1123.0
2004-04-10 21:00:00,13.2,50.3,0.7577,1110.0
2004-04-10 22:00:00,12.3,55.5,0.7916,1247.0
2004-04-10 23:00:00,11.8,56.6,0.7833,1220.0
2004-04-11 00:00:00,11.2,56.2,0.7469,1028.0
2004-04-11 01:00:00,11.0,56.6,0.7418,978.0
2004-04-11 02:00:00,9.3,64.3,0.7531,949.0
2004-04-11 03:00:00,8.8,66.0,0.7501,910.0
2004-04-11 04:00:00,7.8,70.4,0.7463,863.0
2004-04-11 05:00:00,7.7,70.7,0.7463,836.0
2004-04-11 06:00:00,7.4,71.0,0.7346,856.0
2004-04-11 07:00:00,8.2,66.6,0.7283,888.0
2004-04-11 08:00:00,8.7,64.3,0.7267,912.0
2004-04-11 09:00:00,13.0,47.9,0.7116,938.0
2004-04-11 10:00:00,17.4,35.4,0.699,1053.0
2004-04-11 11:00:00,20.2,29.2,0.683,1087.0
2004-04-11 12:00:00,22.7,22.9,0.6224,1153.0
2004-04-11 13:00:00,22.3,22.4,0.5955,894.0
2004-04-11 14:00:00,22.2,18.9,0.4993,797.0
2004-04-11 15:00:00,22.0,19.0,0.4969,854.0
2004-04-11 16:00:00,21.0,23.6,0.5788,892.0
2004-04-11 17:00:00,19.6,27.4,0.6162,935.0
2004-04-11 18:00:00,17.9,30.8,0.6258,989.0
2004-04-11 19:00:00,16.4,35.3,0.6532,1063.0
2004-04-11 20:00:00,15.6,37.5,0.6575,922.0
2004-04-11 21:00:00,15.5,36.7,0.6438,925.0
2004-04-11 22:00:00,14.5,39.0,0.6428,924.0
2004-04-11 23:00:00,14.2,38.2,0.6163,914.0
2004-04-12 00:00:00,13.7,38.3,0.5957,840.0
2004-04-12 01:00:00,14.1,34.0,0.5442,799.0
2004-04-12 02:00:00,14.6,34.0,0.5605,856.0
2004-04-12 03:00:00,14.4,32.8,0.5364,830.0
2004-04-12 04:00:00,13.9,30.9,0.4868,753.0
2004-04-12 05:00:00,13.5,37.9,0.5852,785.0
2004-04-12 06:00:00,13.9,43.6,0.6871,835.0
2004-04-12 07:00:00,13.5,50.1,0.7706,865.0
2004-04-12 08:00:00,13.3,53.6,0.8169,922.0
2004-04-12 09:00:00,13.4,56.0,0.8576,975.0
2004-04-12 10:00:00,13.0,59.6,0.886,1040.0
2004-04-12 11:00:00,12.7,62.7,0.9173,1115.0
2004-04-12 12:00:00,12.1,60.5,0.8505,1004.0
2004-04-12 13:00:00,11.2,64.4,0.8537,895.0
2004-04-12 14:00:00,10.7,67.6,0.8703,917.0
2004-04-12 15:00:00,11.4,61.2,0.8236,1025.0
2004-04-12 16:00:00,9.9,70.5,0.8581,1035.0
2004-04-12 17:00:00,10.3,65.2,0.8151,1025.0
2004-04-12 18:00:00,11.0,58.9,0.7714,1040.0
2004-04-12 19:00:00,10.6,59.5,0.7595,1070.0
2004-04-12 20:00:00,10.6,57.7,0.7362,964.0
2004-04-12 21:00:00,10.6,56.1,0.7149,904.0
2004-04-12 22:00:00,10.3,58.0,0.7239,913.0
2004-04-12 23:00:00,10.4,58.4,0.7352,914.0
2004-04-13 00:00:00,10.7,58.2,0.7459,893.0
2004-04-13 01:00:00,10.5,59.9,0.7624,844.0
2004-04-13 02:00:00,10.5,60.8,0.7704,837.0
2004-04-13 03:00:00,10.6,63.1,0.8068,868.0
2004-04-13 04:00:00,11.1,60.1,0.7925,825.0
2004-04-13 05:00:00,10.1,68.4,0.8443,956.0
2004-04-13 06:00:00,10.0,68.7,0.8456,1124.0
2004-04-13 07:00:00,11.0,64.2,0.8398,1496.0
2004-04-13 08:00:00,12.0,58.1,0.8138,1452.0
2004-04-13 09:00:00,12.8,52.0,0.7643,1172.0
2004-04-13 10:00:00,12.6,50.8,0.7387,1020.0
2004-04-13 11:00:00,13.8,47.4,0.7435,1044.0
2004-04-13 12:00:00,15.1,42.7,0.7294,1020.0
2004-04-13 13:00:00,16.3,38.1,0.7006,1009.0
2004-04-13 14:00:00,16.6,36.7,0.6867,1073.0
2004-04-13 15:00:00,15.8,40.5,0.7241,1098.0
2004-04-13 16:00:00,16.3,41.8,0.7712,1061.0
2004-04-13 17:00:00,16.1,42.8,0.7783,1289.0
2004-04-13 18:00:00,15.3,46.8,0.8074,1442.0
2004-04-13 19:00:00,14.7,47.0,0.7815,1479.0
2004-04-13 20:00:00,14.1,49.6,0.7931,1266.0
2004-04-13 21:00:00,13.5,54.1,0.8351,1149.0
2004-04-13 22:00:00,12.3,59.2,0.8461,1168.0
2004-04-13 23:00:00,11.6,62.2,0.851,1079.0
2004-04-14 00:00:00,11.5,61.4,0.8303,1047.0
2004-04-14 01:00:00,10.9,64.6,0.8395,936.0
2004-04-14 02:00:00,11.1,63.2,0.8331,900.0
2004-04-14 03:00:00,10.7,64.4,0.8284,839.0
2004-04-14 04:00:00,10.7,63.8,0.8174,840.0
2004-04-14 05:00:00,10.2,65.8,0.8196,905.0
2004-04-14 06:00:00,10.3,65.6,0.8225,1079.0
2004-04-14 07:00:00,10.8,64.0,0.8307,1417.0
2004-04-14 08:00:00,13.3,55.6,0.8453,1529.0
2004-04-14 09:00:00,15.8,46.8,0.8328,1397.0
2004-04-14 10:00:00,19.5,34.4,0.7738,1214.0
2004-04-14 11:00:00,21.1,30.2,0.745,1109.0
2004-04-14 12:00:00,18.4,34.2,0.7185,1122.0
2004-04-14 13:00:00,21.0,30.6,0.7538,1094.0
2004-04-14 14:00:00,21.4,28.7,0.7231,1164.0
2004-04-14 15:00:00,21.3,27.3,0.6856,1188.0
2004-04-14 16:00:00,20.4,30.4,0.7193,1098.0
2004-04-14 17:00:00,18.7,34.8,0.7436,1180.0
2004-04-14 18:00:00,18.6,34.7,0.7369,1195.0
2004-04-14 19:00:00,17.9,35.8,0.7276,1234.0
2004-04-14 20:00:00,16.5,42.1,0.7856,1425.0
2004-04-14 21:00:00,14.8,49.7,0.8321,1320.0
2004-04-14 22:00:00,13.4,54.3,0.8291,1158.0
2004-04-14 23:00:00,13.4,54.2,0.8319,1060.0
2004-04-15 00:00:00,12.3,57.6,0.8223,1036.0
2004-04-15 01:00:00,11.6,58.8,0.7996,943.0
2004-04-15 02:00:00,10.7,62.3,0.7988,899.0
2004-04-15 03:00:00,10.2,63.2,0.7865,889.0
2004-04-15 04:00:00,10.5,61.3,0.7761,847.0
2004-04-15 05:00:00,9.3,65.8,0.7722,918.0
2004-04-15 06:00:00,9.1,67.4,0.7814,1105.0
2004-04-15 07:00:00,10.2,62.9,0.7831,1491.0
2004-04-15 08:00:00,11.6,58.7,0.7999,1508.0
2004-04-15 09:00:00,13.5,53.4,0.8196,1489.0
2004-04-15 10:00:00,15.0,49.3,0.8364,1451.0
2004-04-15 11:00:00,17.1,42.1,0.812,1454.0
2004-04-15 12:00:00,18.4,36.9,0.7758,1392.0
2004-04-15 13:00:00,19.3,35.4,0.7824,1351.0
2004-04-15 14:00:00,19.2,35.7,0.7826,1418.0
2004-04-15 15:00:00,21.5,30.4,0.7677,1303.0
2004-04-15 16:00:00,19.6,34.6,0.7807,1292.0
2004-04-15 17:00:00,19.6,35.5,0.8017,1560.0
2004-04-15 18:00:00,18.3,44.1,0.9183,1765.0
2004-04-15 19:00:00,17.4,47.8,0.9392,1875.0
2004-04-15 20:00:00,16.8,49.8,0.9446,1746.0
2004-04-15 21:00:00,16.2,53.2,0.9723,1607.0
2004-04-15 22:00:00,14.9,59.1,0.9928,1277.0
2004-04-15 23:00:00,13.9,64.0,1.013,1207.0
2004-04-16 00:00:00,13.7,66.8,1.041,1209.0
2004-04-16 01:00:00,13.4,69.6,1.0688,1189.0
2004-04-16 02:00:00,12.8,71.9,1.0632,1132.0
2004-04-16 03:00:00,12.9,68.5,1.0155,974.0
2004-04-16 04:00:00,11.9,74.8,1.038,1033.0
2004-04-16 05:00:00,11.6,76.4,1.0415,1075.0
2004-04-16 06:00:00,11.7,75.3,1.0325,1242.0
2004-04-16 07:00:00,12.8,71.0,1.0428,1657.0
2004-04-16 08:00:00,13.8,61.1,0.9595,1406.0
2004-04-16 09:00:00,15.3,51.4,0.8886,1150.0
2004-04-16 10:00:00,16.6,48.7,0.9146,1184.0
2004-04-16 11:00:00,17.6,46.7,0.9324,1223.0
2004-04-16 12:00:00,19.2,42.7,0.9425,1196.0
2004-04-16 13:00:00,15.7,62.5,1.1092,1559.0
2004-04-16 14:00:00,14.5,75.7,1.2425,1544.0
2004-04-16 15:00:00,14.4,77.4,1.2654,1485.0
2004-04-16 16:00:00,14.6,74.9,1.2391,1498.0
2004-04-16 17:00:00,14.6,76.0,1.2573,1593.0
2004-04-16 18:00:00,14.0,76.3,1.2166,1529.0
2004-04-16 19:00:00,13.9,78.0,1.2303,1689.0
2004-04-16 20:00:00,13.8,78.0,1.2229,1535.0
2004-04-16 21:00:00,13.5,79.4,1.2224,1304.0
2004-04-16 22:00:00,13.1,80.1,1.2016,1235.0
2004-04-16 23:00:00,12.8,81.0,1.1915,1281.0
2004-04-17 00:00:00,12.7,80.6,1.1819,1167.0
2004-04-17 01:00:00,12.5,81.8,1.1838,1134.0
2004-04-17 02:00:00,12.7,81.2,1.1849,1100.0
2004-04-17 03:00:00,12.4,82.4,1.1848,1057.0
2004-04-17 04:00:00,12.6,79.9,1.1619,902.0
2004-04-17 05:00:00,12.8,80.0,1.1761,982.0
2004-04-17 06:00:00,12.6,79.9,1.1596,997.0
2004-04-17 07:00:00,12.5,79.6,1.1538,1141.0
2004-04-17 08:00:00,12.8,80.8,1.1863,1163.0
2004-04-17 09:00:00,13.5,78.1,1.1997,1107.0
2004-04-17 10:00:00,14.6,74.9,1.2348,1228.0
2004-04-17 11:00:00,16.8,61.0,1.1599,1033.0
2004-04-17 12:00:00,18.8,50.1,1.0769,984.0
2004-04-17 13:00:00,19.3,47.1,1.0445,1066.0
2004-04-17 14:00:00,19.3,46.6,1.0298,926.0
2004-04-17 15:00:00,19.7,44.4,1.0081,979.0
2004-04-17 16:00:00,19.3,45.7,1.0161,993.0
2004-04-17 17:00:00,17.9,49.9,1.0135,970.0
2004-04-17 18:00:00,16.9,53.2,1.0179,997.0
2004-04-17 19:00:00,16.1,56.0,1.0151,1097.0
2004-04-17 20:00:00,16.5,52.8,0.986,1105.0
2004-04-17 21:00:00,16.9,51.1,0.9743,993.0
2004-04-17 22:00:00,17.0,50.8,0.9751,1136.0
2004-04-17 23:00:00,16.9,54.8,1.0455,1297.0
2004-04-18 00:00:00,16.3,57.2,1.0492,1110.0
2004-04-18 01:00:00,16.0,56.2,1.0164,1027.0
2004-04-18 02:00:00,15.6,60.2,1.0617,1024.0
2004-04-18 03:00:00,14.6,68.2,1.1282,992.0
2004-04-18 04:00:00,14.3,69.6,1.1257,929.0
2004-04-18 05:00:00,13.8,71.9,1.1312,892.0
2004-04-18 06:00:00,13.8,72.7,1.1402,895.0
2004-04-18 07:00:00,14.2,72.3,1.1632,915.0
2004-04-18 08:00:00,14.5,72.9,1.195,947.0
2004-04-18 09:00:00,14.2,75.6,1.2201,1032.0
2004-04-18 10:00:00,14.5,77.2,1.2695,1219.0
2004-04-18 11:00:00,14.9,74.5,1.253,1217.0
2004-04-18 12:00:00,15.5,67.4,1.178,1097.0
2004-04-18 13:00:00,16.7,56.0,1.0544,938.0
2004-04-18 14:00:00,17.1,55.5,1.0724,944.0
2004-04-18 15:00:00,16.2,62.4,1.1423,1139.0
2004-04-18 16:00:00,17.4,58.9,1.1567,1163.0
2004-04-18 17:00:00,17.5,54.6,1.08,1157.0
